full_name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,threat,ewma_total_points,value,yellow_cards,ewma_team_goals,ewma_team_points,ewma_team_goals_nw_opponent,ewma_team_points_nw_opponent,intercept,predicted_points
romain_esse,MID,Crystal Palace,-0.13587732208875214,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.07559449754235119,-0.0,-0.0,-0.0,-0.0,-0.0,1.6639020936583393,0.4762622620422021
romaine_mundle,MID,Sunderland,-0.10534537304985794,-0.0,0.0,-0.0,-0.007884552090235256,-0.04030523057708898,-0.030132960709461455,-0.02715714797527978,-0.0,-0.020148584783137923,-0.0,0.0,-0.031952023075655984,-0.0,-0.6309437694737442,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.03281607354419923,-0.05774428651553151,-0.07559449754235119,-0.0,0.0,0.0,0.0,0.0,1.6639020936583393,0.6051136980301068
romeo_lavia,MID,Chelsea,0.1450166090690743,-0.0,0.0,0.0,-0.007884552090235256,-0.01765332885144784,-0.023755016036890557,0.020684232868843345,0.0,0.03878773298614152,0.0,-0.0,0.020027806159495353,0.0,0.4864980345320212,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,0.0946447642534988,0.031258886380526825,-0.07559449754235119,0.0,-0.0,0.0,-0.0,0.0,1.6639020936583393,2.3771688690953265
ross_barkley,MID,Aston Villa,0.05342076195239178,-0.0,0.0,0.0,0.0381116499417112,0.10561423784451705,0.006481166114556676,0.03620035638585623,0.0,0.021906550419671218,0.0,0.0,0.05934289374243491,0.0,0.8943606578548803,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,0.058307244705909436,0.03773184440933104,-0.07559449754235119,-0.0,0.0,0.0,-0.0,-0.0,1.6639020936583393,2.901021063195559
ryan_christie,MID,Bournemouth,-0.10534537304985794,-0.0,0.0,-0.0,-0.007884552090235256,-0.0400674153358749,-0.030132960709461455,-0.04181126463023641,-0.0,-0.019793813871057987,-0.0,0.0,-0.042208132879901085,-0.0,-0.6113140175491146,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.0334706939075156,-0.07559449754235119,-0.0,-0.0,0.0,-0.0,-0.0,1.6639020936583393,0.5676774485052427
ryan_gravenberch,MID,Liverpool,0.08924491549136093,0.0,0.0,0.0,-0.007884552090235256,-0.008299262697027354,-0.023991236209948735,-0.0346278741131008,-0.0,-0.010052395910196396,-0.0,0.0,-0.017344836384761437,-0.0,-0.04495932313109813,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08089340709947128,-0.001105903763494389,0.1263984204068339,-0.0,-0.0,-0.0,-0.0,-0.0,1.6639020936583393,1.6516227418655114
ryan_mcaidoo,MID,Man City,-0.05852971785688688,-0.0,0.0,-0.0,-0.007884552090235256,-0.03943324135930401,-0.030132960709461455,-0.027444483595965206,-0.0,-0.02050335569521786,-0.0,0.0,-0.034671446129811885,-0.0,-0.5444274554355619,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.06747647680497675,-0.02699773587871136,-0.17659095651694376,-0.0,-0.0,-0.0,0.0,-0.0,1.6639020936583393,0.6310458152935741
ryan_yates,MID,Nott'm Forest,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.17659095651694376,-0.0,0.0,0.0,-0.0,-0.0,1.6639020936583393,0.35084024383649437
sam_szmodics,MID,Ipswich Town,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.07559449754235119,-0.0,0.0,0.0,0.0,0.0,1.6639020936583393,0.4518367028110868
samuel_iling_junior,MID,Aston Villa,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.07559449754235119,-0.0,0.0,0.0,-0.0,-0.0,1.6639020936583393,0.4518367028110868
sander_berge,MID,Fulham,0.01678242310571878,-0.0,0.0,0.0,-0.007884552090235256,0.019683664019162744,0.03648112809294573,0.00042707161052092814,-0.0,0.02715420349418694,0.0,0.0,-0.006156352961948589,-0.0,0.24803290004022485,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,-0.06747647680497675,-0.01081534080670076,-0.07559449754235119,-0.0,-0.0,0.0,0.0,0.0,1.6639020936583393,1.8457723675231976
sandro_tonali,MID,Spurs,0.10430734368388202,-0.0,0.0,0.0,0.0381116499417112,0.019703481955930583,-0.0180857318834942,-0.027875487026993336,-0.0,0.028721108355873323,0.0,0.0,0.015365938066656662,0.0,0.930712050307898,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,-0.058531856608647084,0.08627902962536285,0.013282386355290223,-0.0,0.0,0.0,0.0,-0.0,1.6639020936583393,2.797128110140121
sasa_lukic,MID,Ipswich Town,0.10227188041462246,0.0,0.0,0.0,-0.007884552090235256,0.027670292536602272,-0.01832195205655238,-0.032903860388988265,-0.0,0.03293401293682257,0.0,0.0,0.012413421607858835,0.0,0.9219877161191737,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,-0.07865725205038886,0.02316768884452152,-0.07559449754235119,0.0,0.0,0.0,0.0,0.0,1.6639020936583393,2.572221095697736
savio_moreira_de_oliveira,MID,Spurs,-0.061786459087702264,-0.0,0.0,0.0,0.0381116499417112,0.011003407714848824,0.06553620937910205,0.02068423286884332,-0.0,-0.010081960152869726,-0.0,0.0,0.0018465205974244755,-0.0,0.019019127586213037,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,0.03594569421508522,0.0053670542653098405,0.22739487938142647,-0.0,0.0,0.0,0.0,-0.0,1.6639020936583393,2.0181785540760426
sean_longstaff,MID,Leeds,-0.10534537304985794,-0.0,0.0,-0.0,-0.007884552090235256,-0.0402655947035533,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02053291993789119,-0.0,0.0,-0.04360669330775269,-0.0,-0.6120410453981749,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06098076552993363,-0.07559449754235119,-0.0,0.0,0.0,0.0,0.0,1.6639020936583393,0.5371045031714012
sean_steur,MID,Newcastle,-0.050387864779848426,-0.0,0.0,-0.0,-0.007884552090235256,-0.037986531975251696,-0.030132960709461455,-0.04181126463023641,-0.0,-0.007938552559053442,-0.0,0.0,-0.037157775779325844,-0.0,-0.25070820441517866,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.02699773587871136,-0.07559449754235119,-0.0,-0.0,-0.0,-0.0,-0.0,1.6639020936583393,1.0087002297111956
shea_charles,MID,Fulham,-0.032068695356511905,-0.0,0.0,0.0,-0.007884552090235256,0.06857451402542407,0.006008725768440311,-0.012072027889295019,-0.0,0.03861034753010154,0.0,0.0,0.027409097306489924,0.0,0.37817088502202834,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,-0.002627980381586538,-0.002724143270695451,-0.07559449754235119,-0.0,-0.0,0.0,0.0,0.0,1.6639020936583393,2.050939870488459
shea_lacey,MID,Man Utd,-0.10534537304985794,-0.0,0.0,-0.0,-0.007884552090235256,-0.03994850771526785,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04329590210156345,-0.0,-0.6062248226056922,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06098076552993363,-0.07559449754235119,-0.0,-0.0,0.0,0.0,0.0,1.6639020936583393,0.5431347047609321
simon_adingra,MID,Sunderland,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.08771407261930234,-0.0,0.0,0.0,0.0,0.0,1.6639020936583393,0.4397171277341356
sorba_thomas,MID,Hull City,0.04324344560609371,-0.0,0.0,-0.0,-0.007884552090235256,0.013084291075472026,-0.006510943403643306,-0.02744448359596521,-0.0,-0.016512182934318574,-0.0,0.0,-0.0164124627661937,-0.0,-0.14456213845236682,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.02699773587871136,0.025401961432241358,-0.0,0.0,-0.0,0.0,-0.0,1.6639020936583393,1.4107053690632223
stefan_bajcetic_maquieira,MID,Liverpool,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.07559449754235119,-0.0,-0.0,-0.0,-0.0,-0.0,1.6639020936583393,0.4518367028110868
tanaka_ao,MID,Leeds,-0.0015367463176177442,0.0,0.0,0.0,-0.007884552090235256,-0.00201697674162207,-0.025172337075239644,0.07542166860941663,0.0,0.008366127275286968,0.0,0.0,0.020260899564137277,0.0,0.3461816596633727,0.0,0.0,0.0,0.0012361037083109714,0.0,0.0,0.01917453134696706,0.06362367652454803,-0.08771407261930234,-0.0,0.0,0.0,0.0,0.0,1.6639020936583393,2.073842075506362
tatsuhiro_sakamoto,MID,Coventry City,-0.10534537304985794,-0.0,0.0,-0.0,-0.007884552090235256,-0.03340858858188065,-0.02729831863276328,-0.038363237182011324,-0.0,-0.014827021101938875,-0.0,0.0,-0.03474914393135919,-0.0,-0.5000787566428804,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.06635839928043553,-0.05774428651553151,-0.08771407261930234,-0.0,0.0,0.0,0.0,-0.0,1.6639020936583393,0.691366447738454
tijjani_reijnders,MID,Man City,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,0.1263984204068339,-0.0,-0.0,-0.0,0.0,-0.0,1.6639020936583393,0.6538296207602718
tim_iroegbunam,MID,Hull City,-0.14198371189653097,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6178572681906578,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.05774428651553151,-0.07559449754235119,-0.0,0.0,-0.0,0.0,-0.0,1.6639020936583393,0.4973139776550781
toby_collyer,MID,Man Utd,-0.13587732208875214,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.07559449754235119,-0.0,-0.0,0.0,0.0,0.0,1.6639020936583393,0.4762622620422021
tom_cairney,MID,Fulham,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.07559449754235119,-0.0,-0.0,0.0,0.0,0.0,1.6639020936583393,0.4518367028110868
tom_watson,MID,Brighton,-0.16030288131986747,-0.0,0.0,-0.0,-0.007884552090235256,-0.04042413819769602,-0.030132960709461455,-0.04181126463023641,-0.0,-0.02094681933531778,-0.0,0.0,-0.04360669330775269,-0.0,-0.6353059365681064,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.06745372355873787,-0.07559449754235119,-0.0,-0.0,0.0,-0.0,-0.0,1.6639020936583393,0.4518367028110868
trey_nyoni,MID,Liverpool,-0.08091981381874261,-0.0,0.0,-0.0,-0.007884552090235256,-0.03751090149282353,-0.030132960709461455,-0.04181126463023641,-0.0,-0.016999992938428486,-0.0,0.0,-0.039411012024197875,-0.0,-0.5131652579259668,0.0,0.0,0.0,0.0012361037083109714,0.0,-0.0,-0.08983802729580097,-0.0334706939075156,-0.07559449754235119,-0.0,-0.0,-0.0,-0.0,-0.0,1.6639020936583393,0.6983992229908903
